Titel,Url,Art,Gehalt (p.m.)*,Erfahrung,Ort,Datum
Sachbearbeiter (m/w),https://www.karriere.at/jobs/5457259,Vollzeit,1634,Berufserfahrung,Salzburg. Saaldorf-Surheim,28.3.2019
Sachbearbeiter Kundenfinanzierung (m/w),https://www.karriere.at/jobs/5481667,Vollzeit,6666,Berufserfahrung,Salzburg,27.3.2019
SachbearbeiterIn Buchhaltung,https://www.karriere.at/jobs/5475566,Vollzeit,1757,Berufserfahrung,Salzburg,27.3.2019
Sachbearbeiter/in Backoffice Vertrieb,https://www.karriere.at/jobs/5473333,Vollzeit,0,Berufserfahrung,Eugendorf,27.3.2019
Sachbearbeiter/-in Gehalts- und Spesenabrechnung,https://www.karriere.at/jobs/5473279,Vollzeit,1203,Berufserfahrung,Salzburg,27.3.2019
VerkäuferIn / SachbearbeiterIn oder SpringerIn,https://www.karriere.at/jobs/5465667,Vollzeit,1203,Berufserfahrung,Salzburg,27.3.2019
Sachbearbeiter (m/w),https://www.karriere.at/jobs/5460912,Vollzeit,0,Berufserfahrung,Bergheim,27.3.2019
Sachbearbeiter/in im Vertriebsinnendienst (m/w),https://www.karriere.at/jobs/5460619,Vollzeit,0,Berufserfahrung,Salzburg,27.3.2019
Sachbearbeiterin/Sachbearbeiter Einkauf für den Bereich Getränke oder den Bereich Frische,https://www.karriere.at/jobs/5455172,Vollzeit,1925,Berufserfahrung,Bergheim,27.3.2019
Sachbearbeiter/in,https://www.karriere.at/jobs/5481271,Vollzeit,0,Berufserfahrung,Bergheim,26.3.2019
Sachbearbeiter/in im Rechnungswesen,https://www.karriere.at/jobs/5474998,Vollzeit,1843,Berufserfahrung,Wals bei Salzburg,26.3.2019
Sachbearbeiter/in Einkauf,https://www.karriere.at/jobs/5474276,Vollzeit,2200,Berufserfahrung,Salzburg (Stadt),26.3.2019
Sachbearbeiter Einkauf mit Schwerpunkt Disposition (w/m),https://www.karriere.at/jobs/5473344,Vollzeit,6586,Berufserfahrung,Gilgenberg am Weilhart,26.3.2019
Sachbearbeiter Remarketing - w/m/x,https://www.karriere.at/jobs/5472475,Vollzeit,1859,Berufserfahrung,Salzburg,26.3.2019
Kaufmännische(r) Sachbearbeiter/in,https://www.karriere.at/jobs/5472468,Vollzeit,0,Berufserfahrung,Salzburg,26.3.2019
Sachbearbeiter/in Ersatzteile & Zubehör Motorrad,https://www.karriere.at/jobs/5480518,Vollzeit,1500,Berufserfahrung,Salzburg,25.3.2019
Sachbearbeiter Forderungsbetreibung (m/w),https://www.karriere.at/jobs/5480121,Vollzeit,6666,Berufserfahrung,Salzburg,25.3.2019
Sachbearbeiter Produktmanagement und Marketing (m/w),https://www.karriere.at/jobs/5472084,Vollzeit,4234,Berufserfahrung,Bischofshofen,25.3.2019
Sachbearbeiter/in im Vertriebsinnendienst,https://www.karriere.at/jobs/5465918,Vollzeit,8963,Berufserfahrung,Anif,25.3.2019
Sachbearbeiter (m/w/d) im Vertriebsinnendienst / Auftragsbearbeitung,https://www.karriere.at/jobs/5465118,Vollzeit,2916,Berufserfahrung,Seekirchen am Wallersee,25.3.2019
Junior Sachbearbeiter/in Einkauf Verwaltung,https://www.karriere.at/jobs/5459701,Vollzeit,2537,Berufserfahrung,Salzburg,25.3.2019
Sachbearbeiter/in,https://www.karriere.at/jobs/5458979,Vollzeit,1681,Berufserfahrung,Bürmoos,25.3.2019
Sachbearbeiter/in Vertrags- und Konsortialservice/Garantien,http://www.karriere.at/jobs/5456326,Vollzeit,1855,Berufserfahrung,Salzburg,25.3.2019
Sachbearbeiter(in) Einkauf,https://www.karriere.at/jobs/5455625,Vollzeit,1818,Berufserfahrung,Salzburg,25.3.2019
Technischer Sachbearbeiter (m/w) für Stücklisten,https://www.karriere.at/jobs/5455128,Vollzeit,1869,Berufserfahrung,Mattighofen. Salzburg-Umgebung,25.3.2019
Sachbearbeiter/-in im Vertriebsinnendienst (m/w),https://www.karriere.at/jobs/5451113,Vollzeit,7252,Berufserfahrung,Zell am Moos. Mondsee. Straßwalchen. Thalgau. Oberwang. Eugendorf,25.3.2019
Sachbearbeiter in der Rechtsabteilung (m/w) Schwerpunkt Markenverwaltung,https://www.karriere.at/jobs/5430730,Vollzeit,2018,Berufserfahrung,Mattighofen. Salzburg-Umgebung,25.3.2019
Sachbearbeiter/-in Debitorenbuchhaltung,https://www.karriere.at/jobs/5479654,Vollzeit,1203,Berufserfahrung,Salzburg,22.3.2019
Sachbearbeiter im Bereich Service Desk (m/w),https://www.karriere.at/jobs/5469866,Vollzeit,1145,Berufserfahrung,Ostösterreich,21.3.2019
Sachbearbeiter Internationales Unternehmen (m/w),https://www.karriere.at/jobs/5469805,Vollzeit,2833,Berufserfahrung,Salzburg,21.3.2019
Sachbearbeiterin Verkaufsinnendienst/Inside Sales,https://www.karriere.at/jobs/5478244,Vollzeit,1900,Berufserfahrung,Salzburg (Stadt),20.3.2019
SachbearbeiterIn Vertragsabwicklung Kfz-Leasing,https://www.karriere.at/jobs/5477921,Vollzeit,3101,Berufserfahrung,Salzburg,20.3.2019
Sachbearbeiter/In - textile Sonderanfertigung,https://www.karriere.at/jobs/5477865,Vollzeit,2833,Berufserfahrung,Wals-Siezenheim,20.3.2019
Sachbearbeiter/in – Zollabwicklung,https://www.karriere.at/jobs/5477564,Vollzeit,0,Berufserfahrung,Salzburg,19.3.2019
SachbearbeiterIn Kundenanfragen,https://www.karriere.at/jobs/5477481,Vollzeit,2216,Berufserfahrung,Salzburg,19.3.2019
Sachbearbeiter (w/m) im IT Kundendienst,https://www.karriere.at/jobs/5467481,Vollzeit,2083,Berufserfahrung,Salzburg,19.3.2019
Sachbearbeiter/in Controlling,https://www.karriere.at/jobs/5462311,Vollzeit,2500,Berufserfahrung,Bergheim,19.3.2019
Assistentin/Sachbearbeiterin m/w | Kammerorganisation,https://www.karriere.at/jobs/5454180,Vollzeit,2500,Berufserfahrung,Stadt Salzburg,19.3.2019
Customer Service Manager D-A-CH,https://www.karriere.at/jobs/5483898,Vollzeit,2900,Berufserfahrung,Grödig,1.4.2019
Kreditsachbearbeiter/in,http://www.karriere.at/jobs/5468094,Vollzeit,1883,Berufserfahrung,Salzburg,1.4.2019
Kundenbetreuer/in,https://www.karriere.at/jobs/5462796,Vollzeit,1500,Berufserfahrung,Salzburg,1.4.2019
Personalsachbearbeiter (m/w),https://www.karriere.at/jobs/5435496,Vollzeit,1757,Berufserfahrung,Salzburg,1.4.2019
Kreditsachbearbeiter/in,http://www.karriere.at/jobs/5468093,Vollzeit,1883,Berufserfahrung,Salzburg,29.3.2019
Mitarbeiter (w/m) in der Auftragsbearbeitung,https://www.karriere.at/jobs/5458917,Vollzeit,1634,Berufserfahrung,Salzburg,29.3.2019
Vertriebsinnendienst & Auftragsabwicklung,https://www.karriere.at/jobs/5454270,Vollzeit,0,Berufserfahrung,Seekirchen,29.3.2019
Backofficemitarbeiter(in),https://www.karriere.at/jobs/5474340,Vollzeit,1634,Berufserfahrung,Salzburg. Bergheim,28.3.2019
Steuersachbearbeiter (m/w),https://www.karriere.at/jobs/5474027,Vollzeit. Teilzeit. geringfügig,0,Berufserfahrung,Altenmarkt im Pongau,28.3.2019
Buchhaltungsassistenz (m/w),https://www.karriere.at/jobs/5479521,Vollzeit,2250,Berufserfahrung,Kuchl,26.3.2019
Kaufmännischer Allrounder m/w,https://www.karriere.at/jobs/5481095,Vollzeit,938,Berufserfahrung,Hallein,26.3.2019
Bürokraft mit Bezug zu hochwertigen Lebensmitteln,https://www.karriere.at/jobs/5475409,Vollzeit,1634,Berufserfahrung,Salzburg,26.3.2019
Büromitarbeiter mit Matura (m/w),https://www.karriere.at/jobs/5472536,Vollzeit,0,Einsteiger,Traun. Eugendorf,26.3.2019
Teamleiter Arbeitsvorbereitung (m/w),https://www.karriere.at/jobs/5475076,Vollzeit,6000,Projekt-. Bereichsleitung,Mattighofen. Salzburg-Umgebung,25.3.2019
Internationale Auftragsabwicklung (m/w),https://www.karriere.at/jobs/5466766,Vollzeit,3266,Berufserfahrung,Salzburg Stadt,25.3.2019
Teamleitung Auftragsabwicklung/Innendienst (m/w),https://www.karriere.at/jobs/5464329,Vollzeit,3000,Projekt-. Bereichsleitung,Salzburg,25.3.2019
Buchhaltung / Office Allrounder (m/w),https://www.karriere.at/jobs/5457948,Vollzeit. Teilzeit. geringfügig,2500,Berufserfahrung,Salzburg (Stadt),25.3.2019
Büroallrounder (w/m/x),https://www.karriere.at/jobs/5479618,Vollzeit,2400,Berufserfahrung,Salzburg,22.3.2019
Debitorenbuchhalter/ in,https://www.karriere.at/jobs/5479472,Vollzeit,1634,Einsteiger,Salzburg (Stadt),22.3.2019
Büroangestellte/r,https://www.karriere.at/jobs/5470637,Teilzeit. geringfügig,6443,Berufserfahrung,Anthering,22.3.2019
Bilanzbuchhalter/in bzw. Steuersachbearbeiter/in,https://www.karriere.at/jobs/5354723,Vollzeit,4475,Berufserfahrung,Salzburg,19.3.2019
SpeditionssachbearbeiterIn,https://www.karriere.at/jobs/5476508,Vollzeit,1757,Berufserfahrung,Salzburg,18.3.2019
Manager – Auftragsabwicklung,https://www.karriere.at/jobs/5476277,Vollzeit,0,Projekt-. Bereichsleitung,Grödig. Salzburg,18.3.2019
Buchhalter/in für Hausverwaltung,https://www.karriere.at/jobs/5459032,Vollzeit,2300,Berufserfahrung,Salzburg (Stadt),25.3.2019
Telefonischer Kundensupport (m/w),https://www.karriere.at/jobs/5465911,Vollzeit. Teilzeit. geringfügig,1554,Berufserfahrung,Eugendorf,1.4.2019
Vertriebsinnendienst (m/w),https://www.karriere.at/jobs/5475831,Vollzeit,2458,Berufserfahrung,Salzburg,29.3.2019
Office Allrounderin m/w,https://www.karriere.at/jobs/5475456,Vollzeit,2750,Berufserfahrung,Stadt Salzburg,29.3.2019
Mitarbeiter/in im kaufmännischen Kundenservice,https://www.karriere.at/jobs/5470126,Vollzeit,1884,Berufserfahrung,Salzburg,29.3.2019
LohnverrechnerIn,https://www.karriere.at/jobs/5469156,Teilzeit. geringfügig,0,Berufserfahrung,Anthering,29.3.2019
Mitarbeiter (m/w) für die Bereiche Bestellannahme. Fakturierung und Versand,https://www.karriere.at/jobs/5466798,Teilzeit. geringfügig,0,Berufserfahrung,Elixhausen,28.3.2019
Key Account Management Auto und Cargo (d/m/w),https://www.karriere.at/jobs/5424395,Vollzeit,4000,Berufserfahrung,Österreich,28.3.2019
Verwaltungsassistentin (m/w) | Kammerorganisation,https://www.karriere.at/jobs/5467598,Vollzeit,2500,Berufserfahrung,Stadt Salzburg,27.3.2019
HAK-Absolvent (w/m/x),https://www.karriere.at/jobs/5480081,Vollzeit,2068,Einsteiger,Salzburg,25.3.2019
Inside Sales Assistant (w/m/x),https://www.karriere.at/jobs/5453586,Vollzeit,2600,Berufserfahrung,Salzburg,25.3.2019
Lehrling für den Beruf des/der Bürokaufmannes/-frau,https://www.karriere.at/jobs/5455251,Lehre,1218,Einsteiger,Salzburg,18.3.2019
